10.69182,2b06f87502a158ab
15.02098,36afb2c76d445c8f
15.02098,36afb2c76d445c8f
15.02098,36afb2c76d445c8f
15.02098,36afb2c76d445c8f
15.02098,36afb2c76d445c8f
17.20209,5479840f0b385833
17.20209,5479840f0b385833
17.20209,5479840f0b385833
17.20209,5479840f0b385833
17.20209,5479840f0b385833
